Región,País,Ciudad,Nombre,Ubicación,Tipo,Calificación,Precio,Foto URL
Europa,España,Madrid,Convento de las Trinitarias Descalzas de San Ildefonso,"{'lat': 40.4136967, 'lng': -3.6976418}","['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",4.3,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpMquB7K1Iw6qgfi8x9DbPXFfmhzjJ5wGT4mztOT7SrEMRpem0h26OEe7HrT3pihHbXSrMxPtPqiT3Ug0LPzUSHuJGMuTDyTRcuessQ6152TuPYjwwqh6_ldsIGIVY9MDrCLSrvO5ZGxLfO6LogbCOL5u0CVLGpJtMBCD-Mf2QKO6DV&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Thyssen-Bornemisza National Museum,"{'lat': 40.41604059999999, 'lng': -3.694925399999999}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.7,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWolSecORMeEDeF9ROlI_iDpdNtuK7MfxxTurPlPGqguNsMAeilXTJ0WzNN-D7THMQ4iZf8YDZqwISUdfVWPGU8Ww_TEadZG3175Xhs5T6ReHNKcUNLfTAOwL2mlxljriv7Q2zvdRohO9jT9s6NeppVcXLyLMxNTVnyB8NZysBwVwcGq&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Museo de Cera,"{'lat': 40.42507459999999, 'lng': -3.691512899999999}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.1,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrvCZS7kU_349UenX_WG4e5bzSqns_321zNT2LADTBHunA5ZDy7ko--wCj5RBj-IXlqUPLb8KBJC7m-5gq3PGXah0kRUsytruQeZyor_JTELt5-46M1XyNxBDJRkbLxTPwubJjfdes2gu2QnBb5CB8vdljo1wzxkwRggyxnwqb_gU4H&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Biblioteca Nacional de España,"{'lat': 40.4237879, 'lng': -3.690245199999999}","['tourist_attraction', 'library', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrGjGIy6k_ge5rIFRyHi59ZMfT9f9EkqDFe3lIqYjaHMgLfGxRTCDgXVAaNgHDzeQCMqf4ijm2IF3ZHViSgbg0yM0K1joS9q8qYwKooQkVeHaYdXZWNTPZmJSjobyTgWypkDGVbKBg2y3sJecdJgKiKWnQfXswNwIBRs2l8oTtmWKnF&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Parque de Atracciones de Madrid,"{'lat': 40.411883, 'lng': -3.750058}","['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",4.1,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpug_9Xwck7uaJmROLX_d0srNu8RKXmD1l17cqh9ymuD9k6iCFgiPopIVUcym-nMsouNaGgjTOeiUIdo2sdAx4m4bmL3jBAOLWylJkl5SR3F6um9l68fb4ajpAaMJyblWXM8qBqcmHFDv0cxqFsVfkfwintdtMgNfN1vcduD9V0AMmr&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Centro de Cultura Contemporánea Condeduque,"{'lat': 40.4274072, 'lng': -3.710719499999999}","['art_gallery', 'tourist_attraction', 'library', 'museum', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpsbhhYdX2w1jt3y9-WK5NNZjqdGekl_a5Zjo0yrYC7kaLESIS1PXIx0NVxLhv4Op2gkxiVbjIlVQwy6lNrt2h8p3T2JTpTAhz94GEFJkMGyqp5vIYDMyW7h1vOK-n_H9wYn55G6aoRrVpa64g9r9v0353WS7lfZE-WnlWzBbo2X1q8&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Museo Nacional Centro de Arte Reina Sofía,"{'lat': 40.40791229999999, 'lng': -3.6945569}","['tourist_attraction', 'museum', 'store', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrY21mnAf0RHRyFg8c4wH1eEJGVpLgedY5cSjbniKzePZ2MV5aznHiucTzkJIAS9QW2OOohjRGtbnt853H0BWO-99ppf34rIyc0Md3KNeF_nWOpU5vPszSYQEgKb9iaPwkle1-JnPda2X1wJxOv8-SWICiW2CZONvJJZGib_vSv_56I&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Museo del Romanticismo,"{'lat': 40.4258946, 'lng': -3.6987643}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqVfviPUr9sxXxj4AjsIKXroImsA1mJ3j-yx_NQKN0NHNyBuK0TgM3TQj9bnVXnvr624O-Ff9axySqvmsSeZkwFl9hIScMProB9ORePfL7EFp0R2yvRddVCh3VTOAOFEZsrN1HscItSMcvWT5vAVbbrKGD8LlgT7FI0mVX8pSsuKkeP&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Matadero Madrid,"{'lat': 40.3919453, 'lng': -3.6978834}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWq3xKttWybQqeRE0ImSuiZG3nW5OPIAq6XVov1QIivCFOsq1R4IcyozdZAEqXX5agC_27YNqeDxNzMHG0NbJguceA14WTJUDKnCb78F3Q4npzOonfEa-CXwxYLUsO6pBhuuWwoQSPArUNM4rvWn038vBePGl2Inaodss7p6OTblAO4G&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Zoo Aquarium de Madrid,"{'lat': 40.4090191, 'lng': -3.7609349}","['zoo', 'aquarium', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",4.2,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpXS_r4y59UQYrwcrvedQ0hocd8A1EPQDpBrMMyRhYX8wdMOu24ygDrt77BCzVPvSnbAIj7bRRvAQLntokji5dikg9SP2xNsjIrW3sJRlFSRwLpRz0_rgYxZ0IWHaGwTg7wLk0VhgdM9T0tJrBcbT2PFt0bGajDz_lavmKyflWXbPpX&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Faunia,"{'lat': 40.39207800000001, 'lng': -3.612436}","['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",4.1,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWramBrRqlh5P2pOUz6rHsDC-hX18mPjLFmUH88ZrpvfNvXkB6Ggq3qZjDz9YwfnYGObRk_LmVpmAGIH-kJCXS8-qB_TzeHzxb1Kdbw4-f5YSd0HBg7cR9oqF3QvTo3jUqBMDOvlP1Lb1Skvh9HPkQ8AdHB0nSnToFjpPWXr8LiO7HW5&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,El Retiro Park,"{'lat': 40.415258, 'lng': -3.6834657}","['park', 'tourist_attraction', 'point_of_interest', 'establishment']",4.8,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpbJ458Vrl5v_4YbnMByxUo__nsAbGDo3ok1Lkg6vWdYUIcoQkJR8-oLzGzZ8Y0fElB0TPpzhQmDOTMypsx14KeIrjQIM8DiLy8wpUxbiKqHIl51kFXLrQsHQrEWYzz4-3Xg1bdzEHA2jNLrJIK6BPi1e1fn56647b0DLqyQQoZuVGy&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,La Casa Encendida,"{'lat': 40.4060941, 'lng': -3.6998928}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrMT78O46eQ7eKIaRC1ZpmOWA7XwVaTA0D3kkC26ydZevwb6-jylihUMhXR1uYsvv8YUcMHqUioBoak-dBf4ATPvssPL51EmbOrEbWpvne3rVOC0MoLRyE7lCrqrFv-n9lGoOZe-QkkxAUHVr_W9LJOQyLZTneBEZZ3MVCQ-99gYKsv&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Catedral de Santa María la Real de la Almudena,"{'lat': 40.415651, 'lng': -3.714552}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqE1NzNf6z9TGQlX2aqXck4rwRUO72VcqoJtx60qlZzfPSNWVjgPjhiov5s7rFPwGFfTSYEzxq_boO83K8Ug3VpfUL8QXw3lD3AYy-QlmLQDHwDaUlpSRD-uYWJY1x3DTcsECFrmsahYpUxF0q2CyfgAoLMR1d5Zal1h5CPR634OCS_&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Círculo de Bellas Artes,"{'lat': 40.41830420000001, 'lng': -3.6965333}","['art_gallery', 'movie_theater', 'tourist_attraction', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWr70CoTISsauEiSflR1fXchZ7qiI0QDfquG560YVPYH7pkWWdwjul77NE3GSx16aPHTi66gKQBdZgb--nWUnfnzgDIP0WLgYb6y0WsrAhXSjHX1pv4vWd0Y4T1rk_6h22yDu91sYyUwpWTLd_uoTFYxA7_-wTXI1vjlI289YhhJ2TRV&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Madrid,Palacio de Cristal,"{'lat': 40.41363519999999, 'lng': -3.681999699999999}","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrZTDIe4imaCRA-6W-hroGa_dnbGOK8E-sl6TVhTI8tGniBSgwr4uNU3wKZ5k3JlYw8zMdxG0A_7oOj-YD60VHxrEgkoyK6qS4vGr0KM0hbdgtSZvddhjl4VhCAnfoD4groa9s_A4CMjUj6Q2M43BK2wdg1KzXcswIQUpzS75eR1Ztv&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Plaça de Catalunya,"{'lat': 41.3870154, 'lng': 2.1700471}","['tourist_attraction', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWok_a8klufZeggfy7fh_L11HsK4gTev39Tn-ng-sBVyvIZ4tJEHH-cLz_LSCmIWoGn1pbPuwnu88b36FTLlXUuivizRFUweOgn0rD0Ex5DUVfNrk9DMoXccz5Axw6wv4aTSinVhrykTwWozBXSOFyoBbFp7yY9S9RKCcyhxFfVOfJcY&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Basílica de la Sagrada Família,"{'lat': 41.4036299, 'lng': 2.1743558}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4.8,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqUp4KWWBzBjZYXGSxEbWFnbK_i0VF7xTFsefr2zMWv_SGgGUSEagh7Uv-l8v7qByq_qBA098lELMnps6_T-HTPhojeN_d_zSlauxlae4WSFKFai0CiXQ53BbIhjob_kjvlO6q_c7_RwYDnza4Ltn27rGQ_HYa4AZTAqXEqKwNanpuU&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Park Güell,"{'lat': 41.41449480000001, 'lng': 2.1526945}","['park', 'tourist_attraction', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWprffd2b6nQH-m7K6-S8lLxVezLfmUvdhnbzXjNjYSdPF2j291IdR1jV-ZXKVYIW4CpVPttJwfJkky6i2pykDro8aArazNPCvNF6zdak3C_xxFO6QBq84ssZrVDqUsEmLDg70J9FiMOl9nrbFMSfjmWxaYZRxDbQ4_l2qY5y7gTwkmv&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,La Pedrera - Casa Milà,"{'lat': 41.3952155, 'lng': 2.1619024}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpnz7nS1bfUyigc2SnVjMLCpLI40hCsb-5EZf_UK6HXPrVwUu4Y-QgoiZ7Kb23iG4e3Tq6kDpZcFbews3YJCVz8WlC2eM95o25MiO-ub7DbmjjS9tSfh3ZrE7PYkiS0xXTFD2HUoYzYaT3cy6r2Bd-MKEpkXPlTzJf4gIPnBC55-VpK&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Capella d'en Marcús,"{'lat': 41.38583269999999, 'lng': 2.1799502}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqExBamtKH1f9yG0bLwn3BcbxASnxGtxWf_yI4BncuTC4v2OELLgX87-u6gDMQtsBZWn8q2F9IowlJffJPlwWfRQ7TW2i7WnzDvpeoEith-rMg2AkOE4VH41aBdoOT_9OVkjRgyFwClwNcU6uqQxq8MRrAHNdKEcWWQbprYZU2diAws&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Casa Batlló,"{'lat': 41.3917, 'lng': 2.164918}","['tourist_attraction', 'point_of_interest', 'establishment']",4.7,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpt1c88YqGAQe1NDgkY867fiY4wjHPRZfO939m4GzFbzFmfMpj_LWcqcvKkIWMVZJOaIR91fcX2qgopzSj7w86yIIWSmGBdsBNDN-QCELH3R0lLueHoHKspg2qzVznwF22OzoybYiRurKVJzUvkxU_96HShfFZ8cNE-_F_a4i5QfFpu&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Palau Güell,"{'lat': 41.3788851, 'lng': 2.1742398}","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrfJSzT5i-ejWPjdXuqKn69PKWNifRhszjUb4mRQ4YW5FL9_JEgq8AyXyAU4RSmGIux93ctuTMkH2W29rMXHjJwWZbKw6y1aHiwPBuBrZTb57BDpRxMNimPEfocowYJXhweou2o5bCykeuUsmQb7nsIdalWX7wahBxfi7oELSVjVdjL&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Can Cargol,"{'lat': 41.3795272, 'lng': 2.0892543}","['tourist_attraction', 'point_of_interest', 'establishment']",4.8,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrR0QjHOQ0vLA9NSW7Os9yrRVdVshzf5NtvSB5QSUKKr8sRcBbXYdMNGySN6DWa9DDFs3ev7yzUHAx-cqHAvIQb30jyTQ16kn_CTPFSvjHPK4Ia6Zh8CoPmgtfczYbNidKd4-amkEwE-1gM6Mk_2fdzyqBH3HsMTfL571ztiqqJMokP&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Can Cortada,"{'lat': 41.3801636, 'lng': 2.0889101}","['tourist_attraction', 'point_of_interest', 'establishment']",4.3,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWp9dNStK3tcPPWBE5E4SQKwUw5VMpIKbg15XzLs2vrH_1e6066uWl0he9lMToBTSWb6sQWnfyST8wrR8VXw12gHRQfr9T6UVCM1R2C4D0ylE3fhukX7R_aGzImpq-NKfnJJ6a6klHpyIZHZKH9ul4X8e8bp-yPLb2ZlY432n59WdfBg&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Picasso Museum Barcelona,"{'lat': 41.3852706, 'lng': 2.1809472}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrKwc-XbboAqkDCUaddYLnlc2UyzCmJ4HJRlQ6gCeMahKPsBU4qcDwuWvug_jM-ElXYKTrLDwU0A8IXzImkW7_2-XYiNKfXpL6xok_nLbG8xwGlM6cZqmoZlU3TETJrTK0jRPFC2qpi98qgb3_dJyW95HigOirtxJp0PzN0yejFkcU&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Palau de la Música Catalana,"{'lat': 41.3875752, 'lng': 2.1753128}","['tourist_attraction', 'point_of_interest', 'establishment']",4.7,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWo4aAZHYX5A8cO5C1anVZAVcrKlfnzXJ5b3SYCBC7Abr1J5tnqRYDtiNE5DaFf9xXngw3nlSMAtrbqUxS9ohoPnsvRHuz9zRmPDkYb56NQIE3hprGq-uYcsm20l1coUP6z9BCjvYXNAP_aYtrHco5GHZ7KKooyu8DftCKri_RIcy8wD&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Spotify Camp Nou,"{'lat': 41.380896, 'lng': 2.1228198}","['stadium', 'tourist_attraction', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoB8cJj5yilgYEVVxUisJ9NFnUQ2acv5Y5bz3uCuy-SOBict-PoVPjK-nmE1AjvSs6Dxm4KczA2wUFwJg6rePlryWQPZPIPSx4of9M4oV-AqIup5ClpxFdZr5Oki7rAaDk3H8emu-ToapzRHzZ_oDecC_hbag0ALcO1or4IWaS3RiH5&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Palau Sant Jordi barcelona,"{'lat': 41.3639595, 'lng': 2.1520405}","['tourist_attraction', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWq9xQwRQrU2PhaU7EpsYZxSL1LFsLnrCI7UU8YLCEge73wJ1U4ynlFcdp1w7Thj3TKEDwzVhStZPKMoADFp3O826imcyOSmCVPhYUSjGiKRnnEfVBL8lyx5-Rc1ygMkNR6U3OUk7toXSM6HCqkQsWXfBKTSNkq4GWxdRh5QJeqFd_Ja&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Cathedral of Barcelona,"{'lat': 41.383962, 'lng': 2.1761991}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWq7Gh-kA0g-GMogZaBp5CDNNjV69WFNQIzUUeYy4kNncDZTOAw43eRNTxuFdlee9qSYUk2u4suL7Q7t34oLj5aoBU8gS7Goc0gxr9dqlR2SC4KjTEgqkjh8OXWfWy8oLtv3M03zyVa_Qmn1U-gRqUfiZwA2iM0Usmj63UYMpA3njcMa&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,CaixaForum Barcelona,"{'lat': 41.37130799999999, 'lng': 2.149575}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrYBoDJYu80V1D7cu3vqBOa3-_5K0KijoY6aZWU1TKMsDzfwkKMGz9hqyYMEzBgtlD1thpDhNnaH0sOofI0ONdre7NooImbChxaPxinFA9oI9gjsM9dQ8ZIvfkMb_pWMX9LR49tdJbmgu9Xdp4nWYDsDUwY7hJurUEGbGdff0j7dcD4&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Mercat de la Boqueria,"{'lat': 41.38173990000001, 'lng': 2.1715853}","['tourist_attraction', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrs0y4ruLY9UemYMRh-teNR5C4nBYKDe3FP5p4wKPg86b8cGYvRlX8IO7SV5XDF0H-QA0mkyJ0MhcUirn0WRkj6DyfxEQl1TyT2n3CV11jF1RxsTvI_9BM_UIKWGEacgKZcS3QP0uXrxsWMnHRmFYeY2u7HpDIYoBQZPDH7CinsLdzv&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Basílica de Santa Maria del Mar,"{'lat': 41.3838871, 'lng': 2.1820711}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4.7,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrfLDP0VpVSk6rYcaOBw8mpsQWgmGCWtYlPcyv8n6epyddJkqlLy3uRDJZPvc4eKU1zvI2p5qp2QaPTipBRj9EFw6Xm0fk-4IIYpIArR7cWriM3NYUsMPKjGvzM-PltE8j4Z_m3gBqerxKdoJSldQkji1acwCU4hWs-dc-x0UYk-5jy&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Poble Espanyol,"{'lat': 41.3688085, 'lng': 2.1482732}","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",4.2,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqJTr8yABH48_4AaqvGWIqAsAOV0iJ09CHMyK_-nrLfUBp6Qx0tS2m4MyRVG9W6hwtyJJf46OKvV0M9HOjoKCctV8n2M2eiGmXyn3cfgtV3UZHVh1mqO5GFf9I7U8WY_Fs7mzbN273xN60VnbazK1wHaBT7u3Ka56YgIJo1WwKYUbm_&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,CosmoCaixa Museum of Science,"{'lat': 41.4131805, 'lng': 2.131123000000001}","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",4.7,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoOpmj1SNOA2ZTahpEkIAURDAceq141Zsq2eNRUUm76zJfQuGwVmq3NBaFnpLQt2BzmbD5zcjaXWSWR4Otd5_ypSXp2cmLAl83fdMR0skJvpCDvVJ5lx7M7iRDdPfNeLBkMXsa_wqq8NGJ8RaVGrAsBgaWCThZkiltQ-fUbjWWLvkwQ&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Barcelona,Ateneu Barcelonès,"{'lat': 41.3846412, 'lng': 2.1716466}","['tourist_attraction', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpbT7sUBVUAmYy3sII85ZhTvCN1i7zXOTktTm3iuUWC-IkpjKtVMh8Ds-twdYXEPFhXy4u-tl-lF8swEMggeF_oEbH4kjFoiu6x5UadmfhYk8QiwGgmfvC3-MJkl3FSl5X9DYa6GvX0kn3Cpof7U-ypNQqQ8mL0cGQgTRoIh1RwFZLw&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Sevilla,Palacio Marqueses de la Algaba,"{'lat': 37.39955940000001, 'lng': -5.9908111}","['tourist_attraction', 'museum', 'local_government_office', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpdPhsxBOSqh8So2QHWdmvmaAQqJnFGTkA_zAzMbJrFRztsz0AymHarhYMm4RiaXwR8J4yLED5lrYWccRN5z9BVCwWJM3QRN9l6Rg6BQoJTUHvJ78G-ws8jfkVh3SGIkcajyiiMW_rp2g44tfHpOQFjvx3mhMuoi4EPMMluWNOZ1iJt&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Sevilla,Royal Alcázar of Seville,"{'lat': 37.3830519, 'lng': -5.9902257}","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4.7,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrOeUbSzkMnNZMX4pdIyddurIVp8hDbAf3d9TltC4qvMh3rHbsTLEyk4ipkIReaArKGCGImiDXg2V3GJxVeTJu20Tvn9XQMvUxH7JNwFX8mM-1gfP3SPDydStnbkiedcqrcQwWxwf7Cvv_cF6XQzqoCxnwwXOAyXfuMpH5bGI4FsMo&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Sevilla,La Giralda,"{'lat': 37.3861784, 'lng': -5.9926137}","['tourist_attraction', 'point_of_interest', 'establishment']",4.7,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrR1TVk1xx9FQjMk67RpzxTxIn-8wYMlrNg74At3WFAZcnIbRzJFP_bSwalGCm43YE3MeuwH889R62B_EiectzR6R4Hf0-_YZdTaqSSVKLv7F74kylCbWwphplWLc8-qFt1YfNOSWgLCxbxkdKyxxxVNReNt4K0RWodlWUrq8Dlq6LN&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Sevilla,Seville Museum of Fine Arts,"{'lat': 37.39251039999999, 'lng': -6.0000265}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqgPkqHudApxa1LyEdGZ9xXU2EX-n4ygYkP6iWTMRY1BLp3eMlCLzTvctnxw1DUlV-0AU5n09fy51dz1RJyGRR0aMUZxbqO-yog10MOZUQ4ZWujQ6bJ6Yk1Me5nG3PKCi_Sn_Lojgnn3Y9Zua9PIXhuDUDk2GwDNPkcX_Nptbwzrjy2&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Europa,España,Sevilla,Isla Mágica,"{'lat': 37.4055318, 'lng': -5.999355299999999}","['tourist_attraction', 'amusement_park', 'park', 'point_of_interest', 'establishment']",4.2,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpE4iQFauTbE3AKY-gdiAK_1lgrQdwQehdjusMJuTKbLCywKFHtA9VfLCh5Pazgxz9Br4KZ5dEtKdFabjMaxuei4_PZSL90f3975xlzT4RaC4sfBWhuTFoJ3CgHTmdv41xvRMOy5XhH0XXBShg6o64CngXxThUipmv42R5QSDlZ7EUy&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
